mes_ano,data,subconta,historico,complemento,debito,credito,saldo,saldo_anterior,macro_categoria
2026-04,2026-04-06,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:DCB8 BL B],,3.44,665.19,573.82,Fundos
2026-04,2026-04-06,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:BDE6 BL B],,2.58,667.77,573.82,Fundos
2026-04,2026-04-06,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:0B5A BL A],,6.82,674.59,573.82,Fundos
2026-04,2026-04-06,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:11A2 BL B],,2.48,677.07,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:F769 BL B],,2.48,679.55,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:A0C7 BL B],,3.43,682.98,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:23CD BL B],,2.58,685.56,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:65AF BL B],,2.48,688.04,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:FCBA BL B],,2.48,690.52,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:0BB3 BL B],,3.43,693.95,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:0E43 BL B],,2.48,696.43,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:394D BL B],,2.46,698.89,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:4B24 BL B],,3.43,702.32,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:6E25 BL B],,2.64,704.96,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:492E BL B],,3.44,708.4,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:D84D BL B],,2.48,710.88,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:BA6D BL B],,3.44,714.32,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:D2EE BL B],,2.64,716.96,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:E6BC BL B],,2.5,719.46,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:E553 BL B],,2.48,721.94,573.82,Fundos
2026-04,2026-04-07,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:98C1 BL A],,4.04,725.98,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:7C03 BL B],,2.41,728.39,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:CB30 BL B],,2.48,730.87,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:DAFC BL B],,4.32,735.19,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:CAC2 BL B],,2.48,737.67,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:BCD8 BL B],,2.46,740.13,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:646F BL B],,2.48,742.61,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:3C64 BL A],,4.04,746.65,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:DAFB BL A],,5.44,752.09,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:92AC BL B],,2.48,754.57,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:A0D1 BL B],,2.5,757.07,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:7FB6 BL B],,2.58,759.65,573.82,Fundos
2026-04,2026-04-08,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:8F7C BL A],,3.77,763.42,573.82,Fundos
2026-04,2026-04-09,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:3664 BL B],,2.81,766.23,573.82,Fundos
2026-04,2026-04-09,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:5B6F BL B],,2.77,769.0,573.82,Fundos
2026-04,2026-04-09,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:E400 BL B],,2.5,771.5,573.82,Fundos
2026-04,2026-04-09,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:A9F4 BL B],,3.44,774.94,573.82,Fundos
2026-04,2026-04-09,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:B79F BL A],,4.04,778.98,573.82,Fundos
2026-04,2026-04-09,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:EC29 BL A],,8.51,787.49,573.82,Fundos
2026-04,2026-04-09,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:53E9 BL A],,3.85,791.34,573.82,Fundos
2026-04,2026-04-09,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:9D42 BL B],,2.41,793.75,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:A0C2 BL B],,2.84,796.59,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:717F BL B],,3.07,799.66,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:32C5 BL B],,2.46,802.12,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:6B73 BL B],,2.46,804.58,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:5749 BL A],,3.77,808.35,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:3909 BL B],,3.44,811.79,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:AFB4 BL A],,8.23,820.02,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:F284 BL A],,3.85,823.87,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:BB19 BL B],,2.51,826.38,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:326E BL B],,2.58,828.96,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:D5B1 BL A],,5.44,834.4,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:CD72 BL B],,3.44,837.84,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:76A4 BL B],,3.43,841.27,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:E847 BL A],,6.82,848.09,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:DEA3 BL B],,2.48,850.57,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:8F51 BL B],,2.5,853.07,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:7027 BL B],,2.48,855.55,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:BEA0 BL B],,2.58,858.13,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:9B31 BL A],,3.77,861.9,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:89F0 BL B],,3.44,865.34,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:6174 BL A],,6.82,872.16,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:FCDD BL A],,3.77,875.93,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:2CC9 BL B],,2.51,878.44,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:7D6C BL B],,2.58,881.02,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:2180 BL A],,3.77,884.79,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:EDCE BL A],,6.82,891.61,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:92A3 BL B],,2.48,894.09,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:7DAC BL A],,3.85,897.94,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:AA24 BL B],,2.5,900.44,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:C493 BL B],,2.41,902.85,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:A7B7 BL B],,2.51,905.36,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:ECE7 BL B],,2.58,907.94,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:4967 BL B],,3.43,911.37,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:5704 BL A],,6.82,918.19,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:DC15 BL A],,3.77,921.96,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:20A9 BL B],,2.51,924.47,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:686F BL B],,2.58,927.05,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:6C96 BL B],,2.46,929.51,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:BF3E BL A],,3.77,933.28,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:FCDD BL B],,3.43,936.71,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:0C54 BL A],,3.77,940.48,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:90FC BL B],,2.48,942.96,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:8F70 BL A],,6.82,949.78,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:DC97 BL B],,2.48,952.26,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:064A BL A],,3.85,956.11,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:E712 BL B],,2.51,958.62,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:1BCF BL B],,2.64,961.26,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:BC3A BL B],,2.46,963.72,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:33DC BL A],,3.77,967.49,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:73EE BL B],,3.44,970.93,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:1ED7 BL A],,8.61,979.54,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:0414 BL B],,2.48,982.02,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:E623 BL B],,2.5,984.52,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:A5CA BL B],,2.51,987.03,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:822B BL B],,2.58,989.61,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:7F68 BL B],,2.64,992.25,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 Apto ALOJAMENTO,,63.13,1055.38,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/25 [AP:1EA2 BL A],,3.54,1058.92,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,06/25 [AP:1EA2 BL A],,3.54,1062.46,573.82,Fundos
2026-04,2026-04-10,FUNDO DIF.SALÁRIO,DIF.SALARIAL,07/25 [AP:1EA2 BL A],,3.54,1066.0,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:A3B5 BL A],,3.85,1069.85,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:2CCF BL B],,2.5,1072.35,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:3C39 BL B],,2.64,1074.99,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:BB6E BL A],,6.82,1081.81,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:1948 BL B],,2.48,1084.29,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:4477 BL B],,2.48,1086.77,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:DA3B BL B],,2.64,1089.41,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:E271 BL A],,3.77,1093.18,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:A113 BL B],,2.51,1095.69,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:A9A0 BL A],,6.82,1102.51,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:82B4 BL B],,2.48,1104.99,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:8A4B BL B],,2.64,1107.63,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:592E BL B],,3.43,1111.06,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:36B9 BL B],,2.64,1113.7,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:B455 BL B],,2.48,1116.18,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:B02E BL B],,2.51,1118.69,573.82,Fundos
2026-04,2026-04-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:AB43 BL B],,2.48,1121.17,573.82,Fundos
2026-04,2026-04-14,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:064A BL A],,3.85,1125.02,573.82,Fundos
2026-04,2026-04-14,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:646F BL B],,2.58,1127.6,573.82,Fundos
2026-04,2026-04-14,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:14E1 BL B],,2.5,1130.1,573.82,Fundos
2026-04,2026-04-14,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:5545 BL B],,2.46,1132.56,573.82,Fundos
2026-04,2026-04-15,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:14E1 BL B],,2.5,1135.06,573.82,Fundos
2026-04,2026-04-15,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:6C58 BL B],,2.48,1137.54,573.82,Fundos
2026-04,2026-04-16,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:5545 BL B],,2.46,1140.0,573.82,Fundos
2026-04,2026-04-24,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/26 [AP:4FDA BL B],,2.48,1142.48,573.82,Fundos
2026-04,2026-04-27,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:0DB4 BL B],,2.41,1144.89,573.82,Fundos
2026-04,2026-04-27,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/26 [AP:6B34 BL B],,2.77,1147.66,573.82,Fundos
2026-04,2026-04-29,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/26 [AP:ECE7 BL B],,2.58,1150.24,573.82,Fundos
2026-04,2026-04-29,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/26 [AP:C9FB BL A],,3.77,1154.01,573.82,Fundos
2026-04,2026-04-29,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/26 [AP:BDE6 BL B],,2.58,1156.59,573.82,Fundos
2026-04,2026-04-29,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/26 [AP:F281 BL B],,2.41,1159.0,573.82,Fundos
2026-04,2026-04-30,FUNDO DIF.SALÁRIO,DIF.SALARIAL,04/26 [AP:F769 BL B],,2.48,1161.48,573.82,Fundos
2026-04,2026-04-30,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/26 [AP:6C58 BL B],,2.48,1163.96,573.82,Fundos
2026-04,2026-04-01,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:7573 BL B] Parc.(01/02),,8.27,46.11,37.84,Fundos
2026-04,2026-04-01,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:B61A BL A] Parc.(01/02),,21.38,67.49,37.84,Fundos
2026-04,2026-04-01,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:684F BL B] Parc.(01/02),,7.54,75.03,37.84,Fundos
2026-04,2026-04-01,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,04/26 [AP:D611 BL A] Parc.(02/02),,11.82,86.85,37.84,Fundos
2026-04,2026-04-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:684F BL B]  Parc.(02/02),,7.54,94.39,37.84,Fundos
2026-04,2026-04-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,04/26 [AP:C6E3 BL B] Parc.(02/02),,12.92,107.31,37.84,Fundos
2026-04,2026-04-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,04/26 [AP:ED8B BL B] Parc.(02/02),,7.84,115.15,37.84,Fundos
2026-04,2026-04-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,04/26 [AP:E8D6 BL B] Parc.(02/02),,7.54,122.69,37.84,Fundos
2026-04,2026-04-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,04/26 [AP:31EA BL A] Parc.(02/02),,21.38,144.07,37.84,Fundos
2026-04,2026-04-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,04/26 [AP:F9E6 BL A] Parc.(02/02),,12.66,156.73,37.84,Fundos
2026-04,2026-04-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,04/26 [AP:C9FB BL A] Parc.(02/02),,11.82,168.55,37.84,Fundos
