mes_ano,tipo,evento,valor,macro_categoria,origem,source,debito,credito,subconta
2025-09,,REC.CONDOMÍNIO,276.03,,,xls,0.0,276.03,CONTA NORMAL
2025-09,,PG.ISSQN,1001.39,,,xls,-1001.39,0.0,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,463.56,,,xls,0.0,463.56,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,319.3,,,xls,0.0,319.3,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,293.63,,,xls,0.0,293.63,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,281.4,,,xls,0.0,281.4,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,377.98,,,xls,0.0,377.98,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,376.74,,,xls,0.0,376.74,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,286.91,,,xls,0.0,286.91,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,293.63,,,xls,0.0,293.63,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,568.2,,,xls,0.0,568.2,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,281.4,,,xls,0.0,281.4,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,377.98,,,xls,0.0,377.98,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,709.29,,,xls,0.0,709.29,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,285.68,,,xls,0.0,285.68,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,293.63,,,xls,0.0,293.63,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,430.68,,,xls,0.0,430.68,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,377.98,,,xls,0.0,377.98,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,709.29,,,xls,0.0,709.29,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,376.74,,,xls,0.0,376.74,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,286.91,,,xls,0.0,286.91,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,293.63,,,xls,0.0,293.63,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,281.4,,,xls,0.0,281.4,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,709.29,,,xls,0.0,709.29,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,285.68,,,xls,0.0,285.68,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,276.53,,,xls,0.0,276.53,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,293.63,,,xls,0.0,293.63,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,376.74,,,xls,0.0,376.74,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,709.29,,,xls,0.0,709.29,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,276.53,,,xls,0.0,276.53,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,286.91,,,xls,0.0,286.91,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,293.63,,,xls,0.0,293.63,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,281.4,,,xls,0.0,281.4,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,376.74,,,xls,0.0,376.74,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,276.53,,,xls,0.0,276.53,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,709.29,,,xls,0.0,709.29,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,417.7,,,xls,0.0,417.7,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,286.91,,,xls,0.0,286.91,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,281.4,,,xls,0.0,281.4,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,377.98,,,xls,0.0,377.98,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,876.49,,,xls,0.0,876.49,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,285.68,,,xls,0.0,285.68,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,276.53,,,xls,0.0,276.53,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,299.15,,,xls,0.0,299.15,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,6190.51,,,xls,0.0,6190.51,CONTA NORMAL
2025-09,,PG.SERV.PORTARIA,18678.25,,,xls,-18678.25,0.0,CONTA NORMAL
2025-09,,PG.SERV.LIMP.,5147.3,,,xls,-5147.3,0.0,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,452.71,,,xls,0.0,452.71,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,299.15,,,xls,0.0,299.15,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,709.29,,,xls,0.0,709.29,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,299.15,,,xls,0.0,299.15,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,286.91,,,xls,0.0,286.91,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,709.29,,,xls,0.0,709.29,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,299.15,,,xls,0.0,299.15,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,283.21,,,xls,0.0,283.21,CONTA NORMAL
2025-09,,PG.MAT.PINTURA,1136.54,,,xls,-1136.54,0.0,CONTA NORMAL
2025-09,,PG.MATERIAL,593.0,,,xls,-593.0,0.0,CONTA NORMAL
2025-09,,PG.ADTO.SALÁRIO,300.0,,,xls,-300.0,0.0,CONTA NORMAL
2025-09,,PG.ADTO.SALÁRIO,300.0,,,xls,-300.0,0.0,CONTA NORMAL
2025-09,,REC. MULTA,7.25,,,xls,0.0,7.25,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,341.91,,,xls,0.0,341.91,CONTA NORMAL
2025-09,,REC. MULTA,5.86,,,xls,0.0,5.86,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,276.53,,,xls,0.0,276.53,CONTA NORMAL
2025-09,,REC. MULTA,8.72,,,xls,0.0,8.72,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,410.39,,,xls,0.0,410.39,CONTA NORMAL
2025-09,,REC. MULTA,6.08,,,xls,0.0,6.08,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,286.91,,,xls,0.0,286.91,CONTA NORMAL
2025-09,,REC. MULTA,17.94,,,xls,0.0,17.94,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,840.84,,,xls,0.0,840.84,CONTA NORMAL
2025-09,,ÁGUA/ESGOTO,10638.68,,,xls,-10638.68,0.0,CONTA NORMAL
2025-09,,PG.MANUT.ELEVADOR,896.27,,,xls,-896.27,0.0,CONTA NORMAL
2025-09,,PG.REP.ELEVADOR,308.33,,,xls,-308.33,0.0,CONTA NORMAL
2025-09,,PG.FGTS,361.24,,,xls,-361.24,0.0,CONTA NORMAL
2025-09,,PG. INTERNET,123.68,,,xls,-123.68,0.0,CONTA NORMAL
2025-09,,PG.DARF INSS(E-SOCIAL/REINF),5219.62,,,xls,-5219.62,0.0,CONTA NORMAL
2025-09,,REC.MULTA+C.M.+JRS.,10.77,,,xls,0.0,10.77,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,316.1,,,xls,0.0,316.1,CONTA NORMAL
2025-09,,PG.ELAB-REINF/E-SOCIAL/IMPOSTOS,80.0,,,xls,-80.0,0.0,CONTA NORMAL
2025-09,,REC.MULTA+C.M.+JRS.,14.44,,,xls,0.0,14.44,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,295.01,,,xls,0.0,295.01,CONTA NORMAL
2025-09,,PG.VALE TRANSPORTE,2003.31,,,xls,-2003.31,0.0,CONTA NORMAL
2025-09,,PG.MATERIAL,114.96,,,xls,-114.96,0.0,CONTA NORMAL
2025-09,,PG.MANUTENÇÃO,175.45,,,xls,-175.45,0.0,CONTA NORMAL
2025-09,,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,200.0,,,xls,-200.0,0.0,CONTA NORMAL
2025-09,,REC.MULTA+C.M.+JRS.,10.94,,,xls,0.0,10.94,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,320.8,,,xls,0.0,320.8,CONTA NORMAL
2025-09,,REC. MULTA,8.0,,,xls,0.0,8.0,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,376.74,,,xls,0.0,376.74,CONTA NORMAL
2025-09,,REC. MULTA,15.12,,,xls,0.0,15.12,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,709.29,,,xls,0.0,709.29,CONTA NORMAL
2025-09,,PG.MAT.LIMPEZA,1330.7,,,xls,-1330.7,0.0,CONTA NORMAL
2025-09,,PG.SECOVIMED,176.0,,,xls,-176.0,0.0,CONTA NORMAL
2025-09,,REEMB.MAT.EXPEDIENTE,118.94,,,xls,-118.94,0.0,CONTA NORMAL
2025-09,,TAXA AUXILIAR ADMINISTRACAO,1189.37,,,xls,-1189.37,0.0,CONTA NORMAL
2025-09,,PG.CEEE,64.92,,,xls,-64.92,0.0,CONTA NORMAL
2025-09,,PG.CEEE,1013.89,,,xls,-1013.89,0.0,CONTA NORMAL
2025-09,,PG.CEEE,1097.52,,,xls,-1097.52,0.0,CONTA NORMAL
2025-09,,PG.REMESSA DOCTOS.,9.2,,,xls,-9.2,0.0,CONTA NORMAL
2025-09,,PG.FECHADURA,460.0,,,xls,-460.0,0.0,CONTA NORMAL
2025-09,,PG.IMPRESSÕES/FOTOC.,9.0,,,xls,-9.0,0.0,CONTA NORMAL
2025-09,,PG.REMESSA DOCTOS.,18.9,,,xls,-18.9,0.0,CONTA NORMAL
2025-09,,PG.DESCARTE DOCUM./2019,95.0,,,xls,-95.0,0.0,CONTA NORMAL
2025-09,,PG.SEG.VIDA FUNC.09/2025,227.04,,,xls,-227.04,0.0,CONTA NORMAL
2025-09,,REC.MULTA+C.M.+JRS.,11.07,,,xls,0.0,11.07,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,324.94,,,xls,0.0,324.94,CONTA NORMAL
2025-09,,PG.FOLHA FUNC.BCO.,19.6,,,xls,-19.6,0.0,CONTA NORMAL
2025-09,,PG.TARIFA BANCO COBRANÇA,644.0,,,xls,-644.0,0.0,CONTA NORMAL
2025-09,,PG.SALÁRIO,1649.75,,,xls,-1649.75,0.0,CONTA NORMAL
2025-09,,PG.SALÁRIO,1592.7,,,xls,-1592.7,0.0,CONTA NORMAL
2025-09,,REC. MULTA,6.34,,,xls,0.0,6.34,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,299.15,,,xls,0.0,299.15,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,335.39,,,xls,0.0,335.39,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,314.86,,,xls,0.0,314.86,CONTA NORMAL
2025-09,,REC.CONDOMÍNIO,303.59,,,xls,0.0,303.59,CONTA NORMAL
2025-09,,REC.ACORDO,316.35,,,xls,0.0,316.35,ACORDOS
2025-09,,13º SALARIO,9.18,,,xls,0.0,9.18,FUNDO 13º SALÁRIO
2025-09,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-09,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-09,,DIF.SALARIAL,3.61,,,xls,0.0,3.61,FUNDO DIF.SALÁRIO
2025-09,,DIF.SALARIAL,2.32,,,xls,0.0,2.32,FUNDO DIF.SALÁRIO
2025-09,,DIF.SALARIAL,2.32,,,xls,0.0,2.32,FUNDO DIF.SALÁRIO
2025-09,,DIF.SALARIAL,2.35,,,xls,0.0,2.35,FUNDO DIF.SALÁRIO
2025-09,,REC.CH.EXTRA FÉRIAS,15.09,,,xls,0.0,15.09,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.52,,,xls,0.0,14.52,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,23.22,,,xls,0.0,23.22,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,16.74,,,xls,0.0,16.74,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,24.87,,,xls,0.0,24.87,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.7,,,xls,0.0,20.7,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,49.63,,,xls,0.0,49.63,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.92,,,xls,0.0,15.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.52,,,xls,0.0,14.52,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,23.25,,,xls,0.0,23.25,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,24.38,,,xls,0.0,24.38,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,23.22,,,xls,0.0,23.22,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.92,,,xls,0.0,15.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,24.38,,,xls,0.0,24.38,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,28.22,,,xls,0.0,28.22,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,24.38,,,xls,0.0,24.38,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.09,,,xls,0.0,15.09,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.16,,,xls,0.0,15.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,24.38,,,xls,0.0,24.38,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,32.85,,,xls,0.0,32.85,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,32.85,,,xls,0.0,32.85,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,23.22,,,xls,0.0,23.22,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,23.22,,,xls,0.0,23.22,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.09,,,xls,0.0,15.09,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.16,,,xls,0.0,15.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.92,,,xls,0.0,15.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,24.38,,,xls,0.0,24.38,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,51.33,,,xls,0.0,51.33,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,23.22,,,xls,0.0,23.22,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.09,,,xls,0.0,15.09,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.09,,,xls,0.0,15.09,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.92,,,xls,0.0,15.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.16,,,xls,0.0,15.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,26.48,,,xls,0.0,26.48,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,26.04,,,xls,0.0,26.04,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,17.16,,,xls,0.0,17.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.7,,,xls,0.0,20.7,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.16,,,xls,0.0,15.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,32.85,,,xls,0.0,32.85,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.09,,,xls,0.0,15.09,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,24.38,,,xls,0.0,24.38,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.7,,,xls,0.0,20.7,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.16,,,xls,0.0,15.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.09,,,xls,0.0,15.09,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.52,,,xls,0.0,14.52,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.7,,,xls,0.0,20.7,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.52,,,xls,0.0,14.52,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.16,,,xls,0.0,15.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.58,,,xls,0.0,15.58,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.7,,,xls,0.0,20.7,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.52,,,xls,0.0,14.52,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,23.22,,,xls,0.0,23.22,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.16,,,xls,0.0,15.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.83,,,xls,0.0,14.83,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,20.77,,,xls,0.0,20.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,51.93,,,xls,0.0,51.93,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.09,,,xls,0.0,15.09,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.52,,,xls,0.0,14.52,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.92,,,xls,0.0,15.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,380.92,,,xls,0.0,380.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.92,,,xls,0.0,15.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.92,,,xls,0.0,15.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.16,,,xls,0.0,15.16,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,41.17,,,xls,0.0,41.17,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,15.92,,,xls,0.0,15.92,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2025-09,,REC.CH.EXTRA FÉRIAS,14.94,,,xls,0.0,14.94,FUNDO FÉRIAS
