mes_ano,valor,historico,source
2026-02,2.84,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,3.33,FUNDO OBRAS,xls
2026-02,2.83,FUNDO OBRAS,xls
2026-02,2.03,FUNDO OBRAS,xls
2026-02,3.17,FUNDO OBRAS,xls
2026-02,2.83,FUNDO OBRAS,xls
2026-02,3.17,FUNDO OBRAS,xls
2026-02,3.33,FUNDO OBRAS,xls
2026-02,2.84,FUNDO OBRAS,xls
2026-02,3.33,FUNDO OBRAS,xls
2026-02,4.49,FUNDO OBRAS,xls
2026-02,7.01,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,5.63,FUNDO OBRAS,xls
2026-02,2.06,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,3.56,FUNDO OBRAS,xls
2026-02,2.34,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,2.03,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,2.84,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,2.07,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,4.49,FUNDO OBRAS,xls
2026-02,2.03,FUNDO OBRAS,xls
2026-02,2.84,FUNDO OBRAS,xls
2026-02,5.63,FUNDO OBRAS,xls
2026-02,2.06,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,3.33,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,2.84,FUNDO OBRAS,xls
2026-02,5.63,FUNDO OBRAS,xls
2026-02,2.06,FUNDO OBRAS,xls
2026-02,1.98,FUNDO OBRAS,xls
2026-02,2.07,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,3.33,FUNDO OBRAS,xls
2026-02,2.03,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,5.63,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.06,FUNDO OBRAS,xls
2026-02,1.98,FUNDO OBRAS,xls
2026-02,2.07,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,2.83,FUNDO OBRAS,xls
2026-02,5.63,FUNDO OBRAS,xls
2026-02,2.07,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,2.18,FUNDO OBRAS,xls
2026-02,2.03,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,2.83,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,3.17,FUNDO OBRAS,xls
2026-02,2.06,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,1.98,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,3.17,FUNDO OBRAS,xls
2026-02,2.18,FUNDO OBRAS,xls
2026-02,2.03,FUNDO OBRAS,xls
2026-02,2.84,FUNDO OBRAS,xls
2026-02,7.1,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.06,FUNDO OBRAS,xls
2026-02,1.98,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,2.18,FUNDO OBRAS,xls
2026-02,52.05,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.18,FUNDO OBRAS,xls
2026-02,5.63,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.18,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,2.07,FUNDO OBRAS,xls
2026-02,5.63,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.18,FUNDO OBRAS,xls
2026-02,2.83,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,1.98,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,3.86,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.07,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,3.17,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,1.98,FUNDO OBRAS,xls
2026-02,2.07,FUNDO OBRAS,xls
2026-02,3.11,FUNDO OBRAS,xls
2026-02,6.78,FUNDO OBRAS,xls
2026-02,2.18,FUNDO OBRAS,xls
2026-02,2.04,FUNDO OBRAS,xls
2026-02,2.29,FUNDO OBRAS,xls
2026-02,2.13,FUNDO OBRAS,xls
2026-02,1900.0,REC.DEVOLUÇÃO RETIRADA,xls
2026-02,1900.0,RETIRADA P/POSTERIOR ACERTO,xls
2026-02,20.0,REC.ALUG.DEPÓSITO,xls
2026-02,10.0,REC.ALUG.DEPÓSITO,xls
2026-02,10.0,REC.ALUG.DEPÓSITO,xls
2026-02,290.0,REC.TAXA USO BOX,xls
2026-02,290.0,REC.TAXA USO BOX,xls
2026-02,290.0,REC.TAXA USO BOX,xls
2026-02,10.0,REC.ALUG.DEPÓSITO,xls
2026-02,20.0,REC.ALUG.DEPÓSITO,xls
2026-02,20.0,REC.ALUG.DEPÓSITO,xls
2026-03,1219.0,PG.TX.FIN.SD.DEV.02/2026,xls
2026-03,16.19,REC. MULTA,xls
2026-03,782.88,REC.CONDOMÍNIO,xls
2026-03,8.14,REC. MULTA,xls
2026-03,393.59,REC.CONDOMÍNIO,xls
2026-03,480.97,REC.CONDOMÍNIO,xls
2026-03,291.77,REC.CONDOMÍNIO,xls
2026-03,448.96,REC.CONDOMÍNIO,xls
2026-03,10.04,REC.MULTA+C.M.+JRS.,xls
2026-03,279.1,REC.CONDOMÍNIO,xls
2026-03,9.57,REC.MULTA+C.M.+JRS.,xls
2026-03,268.66,REC.CONDOMÍNIO,xls
2026-03,5.83,REC. MULTA,xls
2026-03,281.94,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,280.87,REC.CONDOMÍNIO,xls
2026-03,307.79,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,293.25,REC.CONDOMÍNIO,xls
2026-03,471.49,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,36.77,REC.MULTA+C.M.+JRS.,xls
2026-03,417.7,REC.CONDOMÍNIO,xls
2026-03,479.9,PG.BALCÃO,xls
2026-03,1187.0,PG.REP.HIDRÁULICO,xls
2026-03,5.87,REC. MULTA,xls
2026-03,284.09,REC.CONDOMÍNIO,xls
2026-03,323.81,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,471.49,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,471.49,REC.CONDOMÍNIO,xls
2026-03,471.49,REC.CONDOMÍNIO,xls
2026-03,3871.0,PG.SÍNDICO PROF.,xls
2026-03,5.93,REC. MULTA,xls
2026-03,286.96,REC.CONDOMÍNIO,xls
2026-03,449.67,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,291.77,REC.CONDOMÍNIO,xls
2026-03,400.21,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,307.79,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,635.23,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,307.79,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,291.77,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,40.5,PG.TRANSAÇÕES BCO.TED,xls
2026-03,358.74,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,400.21,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,448.96,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,992.52,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,545.73,REC.CONDOMÍNIO,xls
2026-03,14.11,REC.MULTA+C.M.+JRS.,xls
2026-03,305.9,REC.CONDOMÍNIO,xls
2026-03,750.0,PG.REPAROS,xls
2026-03,40.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xls
2026-03,945.67,PG.ISSQN,xls
2026-03,0.01,REC.JUROS,xls
2026-03,5.87,REC. MULTA,xls
2026-03,284.09,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,503.52,REC.CONDOMÍNIO,xls
2026-03,331.8,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,959.76,REC.CONDOMÍNIO,xls
2026-03,448.96,REC.CONDOMÍNIO,xls
2026-03,293.25,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,635.23,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,400.21,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,448.96,REC.CONDOMÍNIO,xls
2026-03,291.77,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,471.49,REC.CONDOMÍNIO,xls
2026-03,471.49,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,291.77,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,280.87,REC.CONDOMÍNIO,xls
2026-03,293.25,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,291.77,REC.CONDOMÍNIO,xls
2026-03,280.87,REC.CONDOMÍNIO,xls
2026-03,293.25,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,471.49,REC.CONDOMÍNIO,xls
2026-03,400.21,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,280.87,REC.CONDOMÍNIO,xls
2026-03,293.25,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,400.21,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,280.87,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,293.25,REC.CONDOMÍNIO,xls
2026-03,307.79,REC.CONDOMÍNIO,xls
2026-03,286.68,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,401.66,REC.CONDOMÍNIO,xls
2026-03,1004.13,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,291.77,REC.CONDOMÍNIO,xls
2026-03,280.87,REC.CONDOMÍNIO,xls
2026-03,293.25,REC.CONDOMÍNIO,xls
2026-03,301.24,REC.CONDOMÍNIO,xls
2026-03,307.79,REC.CONDOMÍNIO,xls
2026-03,7330.07,REC.CONDOMÍNIO,xls
2026-03,19441.57,PG.SERV.PORTARIA,xls
2026-03,5357.68,PG.SERV.LIMP.,xls
2026-03,280.87,REC.CONDOMÍNIO,xls
2026-03,307.79,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,307.79,REC.CONDOMÍNIO,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,293.25,REC.CONDOMÍNIO,xls
2026-03,796.04,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,307.79,REC.CONDOMÍNIO,xls
2026-03,400.21,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,291.77,REC.CONDOMÍNIO,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,8.05,REC. MULTA,xls
2026-03,103.91,REC.JUROS,xls
2026-03,295.93,REC.CONDOMÍNIO,xls
2026-03,7.83,REC. MULTA,xls
2026-03,98.75,REC.JUROS,xls
2026-03,290.4,REC.CONDOMÍNIO,xls
2026-03,199.31,PG.ADTO.SALÁRIO,xls
2026-03,300.0,PG.ADTO.SALÁRIO,xls
2026-03,2800.0,PG.REP.HIDRÁULICO,xls
2026-03,996.49,PG.MAT.PINTURA,xls
2026-03,9.17,REC. MULTA,xls
2026-03,440.2,REC.CONDOMÍNIO,xls
2026-03,7468.52,ÁGUA/ESGOTO,xls
2026-03,938.23,PG.MANUT.ELEVADOR,xls
2026-03,308.33,PG.REP.ELEVADOR,xls
2026-03,263.43,PG.REP.ELEVADOR,xls
2026-03,308.33,PG.REP.ELEVADOR,xls
2026-03,441.53,REC.CONDOMÍNIO,xls
2026-03,7.96,REC.MULTA+C.M.+JRS.,xls
2026-03,92.71,REC. MULTA,xls
2026-03,292.7,REC.CONDOMÍNIO,xls
2026-03,8.03,REC.MULTA+C.M.+JRS.,xls
2026-03,89.07,REC. MULTA,xls
2026-03,299.95,REC.CONDOMÍNIO,xls
2026-03,7.76,REC.MULTA+C.M.+JRS.,xls
2026-03,82.63,REC. MULTA,xls
2026-03,292.89,REC.CONDOMÍNIO,xls
2026-03,14.51,REC.MULTA+C.M.+JRS.,xls
2026-03,313.89,REC.CONDOMÍNIO,xls
2026-03,251.73,E-CONSIGNADO CLT CONDS.,xls
2026-03,398.13,PG.FGTS,xls
2026-03,1244.2,PG.MAT.LIMPEZA,xls
2026-03,6574.58,PG.DARF INSS(E-SOCIAL/REINF),xls
2026-03,88.0,PG.ELAB-REINF/E-SOCIAL/IMPOSTOS,xls
2026-03,1348.67,PG.VALE TRANSPORTE,xls
2026-03,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xls
2026-03,1291.5,PG.MAT.LIMPEZA,xls
2026-03,175.32,PG.SECOVIMED,xls
2026-03,118.96,REEMB.MAT.EXPEDIENTE,xls
2026-03,1189.36,TAXA AUXILIAR ADMINISTRACAO,xls
2026-03,6.02,REC. MULTA,xls
2026-03,288.87,REC.CONDOMÍNIO,xls
2026-03,275.1,REC.CONDOMÍNIO,xls
2026-03,124.06,PG. INTERNET,xls
2026-03,8.87,REC.MULTA+C.M.+JRS.,xls
2026-03,284.09,REC.CONDOMÍNIO,xls
2026-03,519.74,REC.CONDOMÍNIO,xls
2026-03,1187.0,PG.REP.HIDRÁULICO,xls
2026-03,16.8,PG.IMPRESSÕES/FOTOC.,xls
2026-03,750.0,PG.REPAROS,xls
2026-03,717.6,PG.TARIFA BANCO COBRANÇA,xls
2026-03,20.25,PG.REMESSA DOCTOS.,xls
2026-03,308.37,REC.CONDOMÍNIO,xls
2026-03,9.2,PG.REMESSA DOCTOS.,xls
2026-03,283.98,PG.SEG.VIDA FUNC.03/2026,xls
2026-03,22.0,PG.FOLHA FUNC.BCO.,xls
2026-03,947.86,PG.SALÁRIO,xls
2026-03,1632.95,PG.SALÁRIO,xls
2026-03,427.57,REC.CONDOMÍNIO,xls
2026-03,914.03,REC.CONDOMÍNIO,xls
2026-03,1122.07,VALOR,xls
2026-03,949.05,REC.ACORDO,xls
2026-03,240.0,REC.ACORDO,xls
2026-03,410.71,VALOR,xls
2026-03,399.8,VALOR,xls
2026-03,406.19,VALOR,xls
2026-03,409.87,VALOR,xls
2026-03,396.1,VALOR,xls
2026-03,8.27,13º SALARIO,xls
2026-03,4.12,DIF.SALARIAL,xls
2026-03,2.5,DIF.SALARIAL,xls
2026-03,3.85,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.41,DIF.SALARIAL,xls
2026-03,2.64,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,2.51,DIF.SALARIAL,xls
2026-03,4.04,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.77,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,4.04,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,4.04,DIF.SALARIAL,xls
2026-03,4.04,DIF.SALARIAL,xls
2026-03,3.85,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,2.5,DIF.SALARIAL,xls
2026-03,3.43,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,2.64,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,5.44,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.64,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,2.5,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,3.07,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,3.43,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,3.85,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,8.51,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,4.68,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,4.32,DIF.SALARIAL,xls
2026-03,2.84,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,8.23,DIF.SALARIAL,xls
2026-03,3.85,DIF.SALARIAL,xls
2026-03,2.51,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,5.44,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,3.43,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,3.85,DIF.SALARIAL,xls
2026-03,2.5,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,4.04,DIF.SALARIAL,xls
2026-03,4.04,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.5,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.41,DIF.SALARIAL,xls
2026-03,2.51,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.5,DIF.SALARIAL,xls
2026-03,2.41,DIF.SALARIAL,xls
2026-03,2.51,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,4.04,DIF.SALARIAL,xls
2026-03,3.43,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,2.41,DIF.SALARIAL,xls
2026-03,2.51,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,3.43,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.41,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.51,DIF.SALARIAL,xls
2026-03,2.64,DIF.SALARIAL,xls
2026-03,2.46,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,3.44,DIF.SALARIAL,xls
2026-03,8.61,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.5,DIF.SALARIAL,xls
2026-03,2.41,DIF.SALARIAL,xls
2026-03,2.51,DIF.SALARIAL,xls
2026-03,2.58,DIF.SALARIAL,xls
2026-03,2.64,DIF.SALARIAL,xls
2026-03,63.13,DIF.SALARIAL,xls
2026-03,2.41,DIF.SALARIAL,xls
2026-03,2.64,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.64,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,2.51,DIF.SALARIAL,xls
2026-03,6.82,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.64,DIF.SALARIAL,xls
2026-03,3.43,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.5,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,3.77,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,2.48,DIF.SALARIAL,xls
2026-03,4.68,DIF.SALARIAL,xls
2026-03,2.77,DIF.SALARIAL,xls
2026-03,3.85,DIF.SALARIAL,xls
2026-03,8.23,DIF.SALARIAL,xls
2026-03,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-03,10.75,REC.CH.EXTRA FÉRIAS,xls
2026-03,12.92,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-03,12.06,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.54,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-03,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-03,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-03,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.54,REC.CH.EXTRA FÉRIAS,xls
2026-03,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-03,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-03,12.66,REC.CH.EXTRA FÉRIAS,xls
2026-03,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,23.22,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,8.7,REC.CH.EXTRA FÉRIAS,xls
2026-03,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,12.66,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,12.66,REC.CH.EXTRA FÉRIAS,xls
2026-03,12.66,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-03,12.08,REC.CH.EXTRA FÉRIAS,xls
2026-03,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-03,10.75,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-03,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-03,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,17.06,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-03,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-03,9.63,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-03,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-03,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-03,10.75,REC.CH.EXTRA FÉRIAS,xls
2026-03,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-03,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-03,12.06,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-03,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-03,26.66,REC.CH.EXTRA FÉRIAS,xls
2026-03,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-03,14.66,REC.CH.EXTRA FÉRIAS,xls
2026-03,7.76,REC.CH.EXTRA FÉRIAS,xls
